id	filename	md5	size	state
589dda89-b968-4f26-b3c7-5371dfdb8a90	589dda89-b968-4f26-b3c7-5371dfdb8a90/ae4a5866-347f-4850-b4c8-a009d0765021.rna_seq.augmented_star_gene_counts.tsv	59edda16289a2e77fc7afb80de6d6603	4242565	validated
1a000feb-3b71-4f95-8b39-68ec25b64d96	1a000feb-3b71-4f95-8b39-68ec25b64d96/30a67cbd-940c-40c4-9f86-a8ba9fe63177.rna_seq.augmented_star_gene_counts.tsv	eb0c825ca7bc47f8fba0b2681d22062d	4255995	validated
23304266-b28c-4ff2-8dcf-bb18f56417b4	23304266-b28c-4ff2-8dcf-bb18f56417b4/2485ee80-8de4-4f98-b4f9-7c012bb29f6c.rna_seq.augmented_star_gene_counts.tsv	9ac8cf2079534a2a856ed4c09e40ace2	4249175	validated
f9418a79-3614-41a1-8ab0-c2b4313c6fd4	f9418a79-3614-41a1-8ab0-c2b4313c6fd4/78142fe5-7a8a-49dd-87b5-6a1e6427893e.rna_seq.augmented_star_gene_counts.tsv	1814ac42d96a55c37071edd5de0468e9	4253754	validated
f52fccc4-745f-4e5d-bff8-8d2009b6588d	f52fccc4-745f-4e5d-bff8-8d2009b6588d/458ad47a-9fbc-4508-8ff5-5a8e5c71ae6a.rna_seq.augmented_star_gene_counts.tsv	97c57b8924fbc3f02c78d0fd3f0c0a63	4237030	validated
7125229a-2fc6-402d-bd87-ad0d3195fd49	7125229a-2fc6-402d-bd87-ad0d3195fd49/c024ea4d-8f0e-4fba-b793-5d2e767744db.rna_seq.augmented_star_gene_counts.tsv	00ed9b04396fc4948c4dda81c895a722	4247725	validated
09385f52-e4ad-4ae0-9f09-91e8dd5fc953	09385f52-e4ad-4ae0-9f09-91e8dd5fc953/6542e1dd-afee-40e9-a16e-aa9a448963b3.rna_seq.augmented_star_gene_counts.tsv	810acb29d31bca9946bcb1897283224a	4241539	validated
478c9754-5a19-477b-8b9d-0825f95f88ff	478c9754-5a19-477b-8b9d-0825f95f88ff/80982d2d-ce35-4251-a545-391c0d6295d8.rna_seq.augmented_star_gene_counts.tsv	67079dded2516271a203de481f72137d	4240162	validated
742a677b-e99b-4916-bb92-3536c55ee5e3	742a677b-e99b-4916-bb92-3536c55ee5e3/594263d2-e787-4e14-a2de-8f57727de001.rna_seq.augmented_star_gene_counts.tsv	1eee36e9d0b995b3abd47aaa3bab156c	4249609	validated
7e035247-3586-443f-a94c-0addbaf3b17f	7e035247-3586-443f-a94c-0addbaf3b17f/5bd46a5d-2390-421c-a7aa-90ba77fed60d.rna_seq.augmented_star_gene_counts.tsv	89af7fb1c91b9555027784480d130477	4250738	validated
8e60d7c9-0fee-415f-b7bd-072f1bcd0fac	8e60d7c9-0fee-415f-b7bd-072f1bcd0fac/bf67d13e-231c-4cb7-8381-fb19c4fe90ed.rna_seq.augmented_star_gene_counts.tsv	7452c16f52c9c483eaa4fd677b9cde6a	4252779	validated
1d15f05d-2ac2-4b83-987e-6f4b157b0b74	1d15f05d-2ac2-4b83-987e-6f4b157b0b74/694ca3d8-9748-4c0f-9021-d599d81a325e.rna_seq.augmented_star_gene_counts.tsv	269fadc3bc3ba48e0cdf9dfa8215955f	4241548	validated
248ac510-a5af-4608-9cdc-5c8673633b82	248ac510-a5af-4608-9cdc-5c8673633b82/d23ff3bc-5524-4dca-b0f4-a1561a30566c.rna_seq.augmented_star_gene_counts.tsv	2487dc1a9a8b96ed72817a7fba2dac8e	4234609	validated
8ebe5f43-053c-4bfc-aefd-b9c22897b4ce	8ebe5f43-053c-4bfc-aefd-b9c22897b4ce/d7dc889e-649a-46e1-98ae-d4708c26930b.rna_seq.augmented_star_gene_counts.tsv	dd8cbcd4215b85b64f9b9e83a6a858a6	4247622	validated
f1934efb-1c8a-4c72-ba94-d263ef0d0cd4	f1934efb-1c8a-4c72-ba94-d263ef0d0cd4/35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.augmented_star_gene_counts.tsv	b742c42c54d5855f8c5065bd6ebba3c7	4243661	validated
5b92e1c6-6265-46b5-bcf7-0c0bafe6f390	5b92e1c6-6265-46b5-bcf7-0c0bafe6f390/74d50556-5de8-4eff-82e6-a3ad9c70020a.rna_seq.augmented_star_gene_counts.tsv	0a3b0cbaccc2cdd8b6ae43223ce1e748	4249538	validated
398fa6bf-78af-473b-8f2c-a2b3b605131f	398fa6bf-78af-473b-8f2c-a2b3b605131f/a852a227-c31f-410f-baee-81135917a7d2.rna_seq.augmented_star_gene_counts.tsv	300bd799d99d4968aa1eb35bbd6385ea	4245036	validated
a542178a-a338-40d4-be52-b9a71af89b58	a542178a-a338-40d4-be52-b9a71af89b58/1a3e846b-4c7f-4aac-8c26-bb5e25f226ae.rna_seq.augmented_star_gene_counts.tsv	0d560213bf5206241e6e4bc3fceffbec	4231285	validated
4ef3b472-5fce-4e6a-a835-659cc3fee694	4ef3b472-5fce-4e6a-a835-659cc3fee694/cf122ae0-0be8-43dd-a0b9-01fff585186f.rna_seq.augmented_star_gene_counts.tsv	41f07438e21ddea6245cf43f6b5c4285	4248692	validated
d889e5ea-58f5-4d2f-ad1e-6ab5d3217642	d889e5ea-58f5-4d2f-ad1e-6ab5d3217642/0f669396-2dc4-4305-aa35-c6fbd82ee7df.rna_seq.augmented_star_gene_counts.tsv	a214bab6dd3028e9f8921bb0aa786501	4247668	validated
5fbe4a11-de4d-418e-9bc3-75b768d4a665	5fbe4a11-de4d-418e-9bc3-75b768d4a665/22e623b3-2c82-4283-bd28-2cf1777b0179.rna_seq.augmented_star_gene_counts.tsv	6078a4eb3852baf57465346b82631ce4	4250936	validated
f979b428-649b-42ac-9eae-31ff4daa7b8f	f979b428-649b-42ac-9eae-31ff4daa7b8f/2429f1fd-8612-4944-a405-296a52daec57.rna_seq.augmented_star_gene_counts.tsv	5aa75a6685484988168fdcaaeaae3a00	4232677	validated
a2f1fa8f-26d6-4b3e-8816-33f42e3f9209	a2f1fa8f-26d6-4b3e-8816-33f42e3f9209/99df3cc9-683b-449b-bcf4-94bbff09c90e.rna_seq.augmented_star_gene_counts.tsv	f47ff147ac334cfeca0629bfdf33126e	4240634	validated
2a09e101-9e01-45ec-9b02-d806f4cd7469	2a09e101-9e01-45ec-9b02-d806f4cd7469/ba6e6579-8858-467a-9d0b-b8df38cd5d62.rna_seq.augmented_star_gene_counts.tsv	fbe91eaa8fdd7066fe1667e22c40eb6b	4201892	validated
c7aeba7e-b78e-4586-a4dd-8a04cc440737	c7aeba7e-b78e-4586-a4dd-8a04cc440737/f48956a3-c821-429f-b1ad-a27133d739bd.rna_seq.augmented_star_gene_counts.tsv	c1eec3dc00fe57bc150f50f811eb73f2	4246073	validated
a2f902f5-2413-4698-b53b-446df6409d61	a2f902f5-2413-4698-b53b-446df6409d61/79f139fe-fecb-4b0e-b668-3407c13748d8.rna_seq.augmented_star_gene_counts.tsv	b674a9bd7fc13649c7314090440d2750	4239314	validated
7ae79f8e-a8fa-4030-b46a-458db80a36c1	7ae79f8e-a8fa-4030-b46a-458db80a36c1/f6c907ac-5dc9-4bdc-b7c6-3bac9f9059d3.rna_seq.augmented_star_gene_counts.tsv	d80490fab84f50a37328634e39e1b619	4252938	validated
fc0a2d23-31a3-4aab-bdd9-0abb51880043	fc0a2d23-31a3-4aab-bdd9-0abb51880043/0e2d6467-d90b-40dc-813c-fa4f8a0f4d07.rna_seq.augmented_star_gene_counts.tsv	cb29dc21f72e5a909ea0860ad1c9db1a	4246159	validated
a7d3a4c0-36ee-43ff-bdcc-37db4b11df76	a7d3a4c0-36ee-43ff-bdcc-37db4b11df76/ef54e4a6-4447-425f-be33-e428e5838daa.rna_seq.augmented_star_gene_counts.tsv	d4bf3e79c95c3da445f61c55fec48bcd	4246804	validated
819746a4-f2c1-4fc2-8dbe-b9c34892d510	819746a4-f2c1-4fc2-8dbe-b9c34892d510/5a3c544e-069c-4d6b-b7b7-0f41ff71dee2.rna_seq.augmented_star_gene_counts.tsv	22f5388d9626feb727548568de91d610	4229985	validated
10d1a1f0-c89b-4b1e-93fa-7c6fd7f5bb8f	10d1a1f0-c89b-4b1e-93fa-7c6fd7f5bb8f/05b55f88-290a-4abd-bbc3-44561ba1f8b7.rna_seq.augmented_star_gene_counts.tsv	63543a54590e2ed3012fd15c88db4d88	4245933	validated
7c89d4dc-cccb-4833-9731-be8affb76c89	7c89d4dc-cccb-4833-9731-be8affb76c89/9053485e-19f7-4d2b-b4b6-361d908cc708.rna_seq.augmented_star_gene_counts.tsv	2d1f8dd3cc136ba46b9c178a93086ac0	4249153	validated
7814e438-105f-4d5b-94fe-8c66e95585ea	7814e438-105f-4d5b-94fe-8c66e95585ea/cfbfbac5-7f44-4537-9a1c-088075a936e6.rna_seq.augmented_star_gene_counts.tsv	af41be3a78fe9984bb3eebfe07bc9064	4255970	validated
4ed31cce-6d4f-4c79-a4e4-80eaedd1c4d2	4ed31cce-6d4f-4c79-a4e4-80eaedd1c4d2/5b6b8058-474f-4a6a-84c6-0eab99e3b2d3.rna_seq.augmented_star_gene_counts.tsv	ef845f5092152bbeb639b545cc84064b	4221574	validated
1737104f-367e-4098-a068-12f8ece492bf	1737104f-367e-4098-a068-12f8ece492bf/b4a9422c-ed5b-435f-aa13-e8a8f2484e97.rna_seq.augmented_star_gene_counts.tsv	dc19d10278544bb1e029e55333c2a010	4240560	validated
83eeba96-e3dc-44a3-846c-43dcc2ff9806	83eeba96-e3dc-44a3-846c-43dcc2ff9806/631a9df0-9d81-4b15-9ee6-3ae9f31dcba6.rna_seq.augmented_star_gene_counts.tsv	5516aaacb60e91486fe3ac104732cba9	4227880	validated
b70b68a1-28c4-4ed3-a04c-b622e583f10b	b70b68a1-28c4-4ed3-a04c-b622e583f10b/d6cc88bd-b0ba-4606-955d-2dc32e6d2d97.rna_seq.augmented_star_gene_counts.tsv	1152d1a79e43c12d26987e05b97d4ac5	4240162	validated
f0107961-a5e1-46ec-b232-a47f0049bc5f	f0107961-a5e1-46ec-b232-a47f0049bc5f/a2744918-6659-412c-a5e3-a02b9712890e.rna_seq.augmented_star_gene_counts.tsv	fe1692235eb3ba5dc922e50326b30503	4251206	validated
fcb1b40a-85c0-498c-881e-7161edcf39e6	fcb1b40a-85c0-498c-881e-7161edcf39e6/fd98106a-a2c6-4f23-86f5-66436c2501e5.rna_seq.augmented_star_gene_counts.tsv	6e4e99a683d5e4a8cacb99f886093b31	4243662	validated
5aba8f7f-c815-45e9-bee0-4dda9bfac07f	5aba8f7f-c815-45e9-bee0-4dda9bfac07f/046c3754-b22c-4bce-93c7-29b9da173d33.rna_seq.augmented_star_gene_counts.tsv	f000b3d34296a70e5ebeb2546b16b4f7	4248062	validated
11a64d0e-1dd1-471e-87bf-9e2a7fc13f09	11a64d0e-1dd1-471e-87bf-9e2a7fc13f09/4ba90a73-b2e0-415b-9cd2-fad805840aff.rna_seq.augmented_star_gene_counts.tsv	88d085cca037e1ac5460bf9935110391	4247907	validated
b96a8979-77c1-41b5-a247-0342262d30f7	b96a8979-77c1-41b5-a247-0342262d30f7/b2868132-6476-4eec-9032-2a668d894baa.rna_seq.augmented_star_gene_counts.tsv	1e4e3b8ea0b24b60b1b1e42e8aa67666	4242948	validated
4b96ee43-874c-4fa6-b5ce-08caf37ef2e1	4b96ee43-874c-4fa6-b5ce-08caf37ef2e1/d27304e0-1b0b-4fc3-8e0d-af2c305d30f8.rna_seq.augmented_star_gene_counts.tsv	edbc471815bf00b56272e70251d444fa	4221794	validated
38854c85-fc09-4a51-93a7-257762517583	38854c85-fc09-4a51-93a7-257762517583/c058aa43-349b-4f45-8217-6b193bf7c610.rna_seq.augmented_star_gene_counts.tsv	cc99fe14ee5020192b1776c5b919b84d	4266598	validated
37af19f9-56f9-48ec-97a9-5b0b6e364293	37af19f9-56f9-48ec-97a9-5b0b6e364293/a37efe02-9662-4b90-8251-003ccb96aed4.rna_seq.augmented_star_gene_counts.tsv	478d2e0ca49bab7a8040ef26dc222cc6	4231059	validated
3c2914f4-200f-4bec-93f0-b0fdb6460378	3c2914f4-200f-4bec-93f0-b0fdb6460378/61d00f8c-f198-4181-82bd-99b063dfffc6.rna_seq.augmented_star_gene_counts.tsv	d5cf8e212e017afadbb52e989b97e7f7	4238683	validated
9cac5296-0f61-46a2-bcbf-9bd3212fb7dd	9cac5296-0f61-46a2-bcbf-9bd3212fb7dd/1ec0a33c-5b2e-4078-8226-48026f7d5c82.rna_seq.augmented_star_gene_counts.tsv	e48fdb17c5c7d9405180cbd2db64344f	4243209	validated
ac88a5c1-caae-4b08-87bc-0dedbe61d996	ac88a5c1-caae-4b08-87bc-0dedbe61d996/465928c5-ab56-46ff-acb5-76e36c97ebda.rna_seq.augmented_star_gene_counts.tsv	c6d265903484d4382285ef3e19d66d5f	4254739	validated
c9230a1c-9844-43ef-a2c3-95ea6061000b	c9230a1c-9844-43ef-a2c3-95ea6061000b/2a612640-5c9e-42b2-ac52-02a44b46d429.rna_seq.augmented_star_gene_counts.tsv	3eb4af822129d6ec377251972fd98822	4233641	validated
d8a94ea1-68a3-43be-8a30-d690541a23aa	d8a94ea1-68a3-43be-8a30-d690541a23aa/acb1bf8e-f597-4f67-b19d-bb737109d9cd.rna_seq.augmented_star_gene_counts.tsv	bd44a943cea584fa4fdac31c35172af0	4238398	validated
e3569a42-412b-405d-a1ca-5c89b1ea36d0	e3569a42-412b-405d-a1ca-5c89b1ea36d0/f3c13192-fe4d-45c5-9d12-5294799bd7f8.rna_seq.augmented_star_gene_counts.tsv	19e7215287c8cfd2820ad66f3eff5fd8	4248356	validated
73aeda8d-ef07-4d3d-a0fc-643943dd046a	73aeda8d-ef07-4d3d-a0fc-643943dd046a/e97a2bf2-c5bd-4dbf-9940-450a8a99e9df.rna_seq.augmented_star_gene_counts.tsv	ca1a4d3862621d92c68488cce0894cad	4237805	validated
baec6a46-7c48-41ed-a8a9-eef52d32cba3	baec6a46-7c48-41ed-a8a9-eef52d32cba3/eb17c782-c3a1-458d-8e2d-cadb58c7655a.rna_seq.augmented_star_gene_counts.tsv	52c51a3e04f6955a715a02ba33e94131	4230216	validated
8c884351-1c8b-47ff-8bef-1a4f25f645fb	8c884351-1c8b-47ff-8bef-1a4f25f645fb/d5a1a331-cd5b-448f-adf6-ea393565ef26.rna_seq.augmented_star_gene_counts.tsv	07f413d24f4481f0b52b25bb6bbdf739	4239226	validated
65264188-23f8-4214-a45a-574f47471bb3	65264188-23f8-4214-a45a-574f47471bb3/d5926b71-692e-4b6f-a7e1-8b5afdd745c6.rna_seq.augmented_star_gene_counts.tsv	8ffce1a5114194f441095533e208bdf3	4229357	validated
cbbbb1af-8bf4-4bb6-9258-33bf416190e7	cbbbb1af-8bf4-4bb6-9258-33bf416190e7/89c5f174-7db7-426d-9530-41e08a8ef603.rna_seq.augmented_star_gene_counts.tsv	84e9636372cd58fd1c043018afd0dc67	4237854	validated
aa9179e0-a44c-440a-a150-a9d5727579ea	aa9179e0-a44c-440a-a150-a9d5727579ea/144d0f39-feff-4dcd-a07d-abcc400e901f.rna_seq.augmented_star_gene_counts.tsv	299e6f8a65e144727d6885bac36266b4	4232904	validated
511ca25f-0b7f-4912-9b79-ed551721a420	511ca25f-0b7f-4912-9b79-ed551721a420/b3ea108e-0ab7-4340-9da9-b7a8bc3b942c.rna_seq.augmented_star_gene_counts.tsv	f76170ae041cdb3026aa8554e5dc6a4f	4226590	validated
927604f9-a38e-4c3f-b50f-3e0db4daf5ec	927604f9-a38e-4c3f-b50f-3e0db4daf5ec/1be6a56c-a7b1-45e5-b96c-db20337073b8.rna_seq.augmented_star_gene_counts.tsv	7d19c73c6b27f520b337fe7489430584	4238401	validated
da93e1a9-6863-4c98-b1fd-52d22ecbca45	da93e1a9-6863-4c98-b1fd-52d22ecbca45/a20bcc86-fe98-42a9-93ad-9027181dad5f.rna_seq.augmented_star_gene_counts.tsv	ad782772336979a6d3137569f6851d00	4240855	validated
de397789-9ff5-4cb0-be88-957477820714	de397789-9ff5-4cb0-be88-957477820714/e26295fd-369b-4cf0-98f3-939293cbe6e4.rna_seq.augmented_star_gene_counts.tsv	fd69dd33a057395e81ff6bfa94236f52	4240105	validated
1d7e99d8-052d-491a-8088-91cb0790cb17	1d7e99d8-052d-491a-8088-91cb0790cb17/a37d7ef3-0840-4114-acec-ce9e29bb54e9.rna_seq.augmented_star_gene_counts.tsv	6e6905b1eb321bb93cbd43af86a2503d	4241610	validated
41e96cc6-43d5-4eea-bbd3-23fb389d5532	41e96cc6-43d5-4eea-bbd3-23fb389d5532/b9e82597-fdf2-4479-a764-29193ddbd58f.rna_seq.augmented_star_gene_counts.tsv	15cad6ce44bd46a89c0bb741805036c6	4248082	validated
86b7ddd7-1c59-4937-99ec-b30fa9b4f0bd	86b7ddd7-1c59-4937-99ec-b30fa9b4f0bd/a622a28b-a3ac-495b-b696-2a11e0e0e2ad.rna_seq.augmented_star_gene_counts.tsv	d0a2c7f198b4fabe4dc838ea141863a8	4240504	validated
f9fe6c47-0955-432f-b402-a6dc2665e04d	f9fe6c47-0955-432f-b402-a6dc2665e04d/d33cdca5-78ec-4d34-be08-51efd97e8bfb.rna_seq.augmented_star_gene_counts.tsv	9ad1026c6c1629897369affa4f38ac94	4247097	validated
1c3a771f-43db-4b45-93f8-f8e6d2ab6847	1c3a771f-43db-4b45-93f8-f8e6d2ab6847/420197bd-db07-4df9-8f72-3d7d509ae1d0.rna_seq.augmented_star_gene_counts.tsv	3c972d2c147f01246564e56401d4d391	4246276	validated
45bf52c6-b1a3-4f01-8345-a224fc195e18	45bf52c6-b1a3-4f01-8345-a224fc195e18/5020cd67-6bd9-420c-bc6a-1cc8f2f78bde.rna_seq.augmented_star_gene_counts.tsv	920f721f5456c2cba428c904be7686bb	4245360	validated
78b9cc4c-a99b-4814-9538-3cf9515af75b	78b9cc4c-a99b-4814-9538-3cf9515af75b/16bd1ebb-5bf9-4839-99bd-5a4d3dcad7b8.rna_seq.augmented_star_gene_counts.tsv	d7bd044cb0033509c72aeba4cc14ee84	4240298	validated
69aebf68-5357-4269-84fb-ee91a6bd67fd	69aebf68-5357-4269-84fb-ee91a6bd67fd/8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.augmented_star_gene_counts.tsv	02397e97a0406355b8df1cf5acb954f1	4243588	validated
a5c799bc-1332-4127-8fda-84da04084d25	a5c799bc-1332-4127-8fda-84da04084d25/de01516e-43f0-4f96-8ac6-ab543a314829.rna_seq.augmented_star_gene_counts.tsv	cae9cf46552fd8b701916e21c6663ad2	4220759	validated
9d487523-ce75-4146-98d9-aed08dc2f632	9d487523-ce75-4146-98d9-aed08dc2f632/4c915c9f-4e60-48d4-a4c5-7d055940b65f.rna_seq.augmented_star_gene_counts.tsv	780ee9dd1f60b871752fe1bb113f1d29	4242182	validated
778642d9-e4e2-4ae8-a900-b2e663c9d5b9	778642d9-e4e2-4ae8-a900-b2e663c9d5b9/1c9253df-acb7-492c-aaa8-7718fc778f13.rna_seq.augmented_star_gene_counts.tsv	6698f2d763df998e1daffe16525fbc78	4248379	validated
aa89d193-05a1-4f7f-9291-b9cf646656de	aa89d193-05a1-4f7f-9291-b9cf646656de/e06580e9-0b4a-48f7-9522-d54229aefb2d.rna_seq.augmented_star_gene_counts.tsv	4f6befb7a85bb2d42b5d404d26add7ee	4245532	validated
7882ff91-e415-48ae-9151-26b55f1cfc57	7882ff91-e415-48ae-9151-26b55f1cfc57/2b5864c9-7577-4e93-8d22-1f45a98267f1.rna_seq.augmented_star_gene_counts.tsv	3337bb07f0afd8b6d06911ba132616c0	4221522	validated
b1d29048-b913-40d9-bb58-97c107b95e8d	b1d29048-b913-40d9-bb58-97c107b95e8d/3719879b-e7b9-42b4-974c-f69735086cad.rna_seq.augmented_star_gene_counts.tsv	12f25f309067c13ff17c30e590ca2c94	4264805	validated
48847088-1303-4b23-8902-c0ca4ea5ae80	48847088-1303-4b23-8902-c0ca4ea5ae80/ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9.rna_seq.augmented_star_gene_counts.tsv	e5f59d3cfc77db2320210c244d629a01	4245425	validated
c3bab823-4bf2-40ea-903c-fb342067c893	c3bab823-4bf2-40ea-903c-fb342067c893/187f14ba-0002-4f99-9eb1-af93cbfdd4c2.rna_seq.augmented_star_gene_counts.tsv	b80c49bbf0320978dd1bddf880b81bb7	4272720	validated
06952c59-978d-4ef4-b716-c55dd6747699	06952c59-978d-4ef4-b716-c55dd6747699/e843a939-f1a2-4e98-87b5-69abef893a51.rna_seq.augmented_star_gene_counts.tsv	15ac8ed43d194b7048c061a0a59aa563	4219617	validated
2a2d5de1-44d7-4c83-91d6-fc1b3c136143	2a2d5de1-44d7-4c83-91d6-fc1b3c136143/f602fb69-df50-4b19-8e14-c1979a120119.rna_seq.augmented_star_gene_counts.tsv	2032f8c718a287c6794b8855ba949288	4232703	validated
243fe98b-3355-4b09-8094-b9e06a2b8329	243fe98b-3355-4b09-8094-b9e06a2b8329/6db579c1-ef18-42a1-9921-d0456b90ff6f.rna_seq.augmented_star_gene_counts.tsv	11003f10159a4a7cbcbaab7d2edacbde	4236540	validated
891873c8-bb26-4215-9281-a79be2651f11	891873c8-bb26-4215-9281-a79be2651f11/c9dffad1-99e8-40b8-8954-1e50b98a1a55.rna_seq.augmented_star_gene_counts.tsv	46a22b49c817567bad8be44a4d112ed1	4235835	validated
fc9fab5b-52f0-4c79-bdf3-750c650a0fdc	fc9fab5b-52f0-4c79-bdf3-750c650a0fdc/ea43014e-5b51-4b3c-b16b-6d58df9f4a1d.rna_seq.augmented_star_gene_counts.tsv	c656732fd2ed7fd3b998f13ca7e34fc6	4260228	validated
ecbec59f-397d-493c-a5f6-0dd47aea96ae	ecbec59f-397d-493c-a5f6-0dd47aea96ae/343a3d35-e60e-4326-bbf8-2bf722c22ccc.rna_seq.augmented_star_gene_counts.tsv	cf1806f88e4080e3ac00002968e56004	4241450	validated
4b558a24-b10c-4d59-a921-10e6a3a9fb35	4b558a24-b10c-4d59-a921-10e6a3a9fb35/3621ce2e-a1eb-4a45-ac06-779a780b0b99.rna_seq.augmented_star_gene_counts.tsv	bacf26b636b4a4e27a8292879179c314	4257373	validated
59bb8b6d-9827-4d5c-8714-cbc8ec3b8be5	59bb8b6d-9827-4d5c-8714-cbc8ec3b8be5/c8c4129c-48ca-4df9-9ef8-bab2a794ebbf.rna_seq.augmented_star_gene_counts.tsv	56c26b4865b6b563286d2e48e7921ccb	4223367	validated
34d68427-f4e7-4c9e-97ee-c853519961fb	34d68427-f4e7-4c9e-97ee-c853519961fb/f3eb5b26-5414-454f-a01f-a282b0369596.rna_seq.augmented_star_gene_counts.tsv	b8e908680f1918043571a76ba7a1082f	4241810	validated
461fda5d-d6e6-4354-b035-c302cc43b03f	461fda5d-d6e6-4354-b035-c302cc43b03f/30285113-d411-475a-a8ed-1fb66be72f28.rna_seq.augmented_star_gene_counts.tsv	0b75d803bc4db03a6d066c4daf9fc6e1	4243567	validated
8c6fa126-82a0-4290-a657-8466959585c4	8c6fa126-82a0-4290-a657-8466959585c4/7db191ab-6106-4e39-a45e-8a68aaba0922.rna_seq.augmented_star_gene_counts.tsv	b80a479313b7c946b73dce08bd035b04	4253786	validated
cc12e7a8-e384-47f5-94b8-3e472925cc87	cc12e7a8-e384-47f5-94b8-3e472925cc87/05e15869-61fd-420f-b0e4-a2faaa814aca.rna_seq.augmented_star_gene_counts.tsv	788da90f824a06627056c1cec45cac51	4250585	validated
f1dc7a14-29f1-4fe1-bc67-01e0776d6b40	f1dc7a14-29f1-4fe1-bc67-01e0776d6b40/00a26384-1b1c-4db4-9664-75fb9b3febdb.rna_seq.augmented_star_gene_counts.tsv	c37c8d05e1c8764e281094f3b7124c63	4249777	validated
4660cd29-08ac-452c-9bb8-10e9d9e906ab	4660cd29-08ac-452c-9bb8-10e9d9e906ab/45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.augmented_star_gene_counts.tsv	73434fccab79dbc24e23229ce0c9c39e	4242875	validated
a73c6624-c462-4c25-94bf-58769257c6dc	a73c6624-c462-4c25-94bf-58769257c6dc/34a0c8c5-8086-4f33-9ecb-7518035a4a7f.rna_seq.augmented_star_gene_counts.tsv	fab779e91f50b1171b402e52d281f3d1	4250690	validated
03a1a105-4856-4e5c-b537-508bdbda50b5	03a1a105-4856-4e5c-b537-508bdbda50b5/02bbe1b1-44ff-426b-a40e-47a01bc4cf7d.rna_seq.augmented_star_gene_counts.tsv	b14544f95a55d4916cd5121b61e3bfb8	4250160	validated
f502949f-ca10-4617-a7ee-b8f142f7ec93	f502949f-ca10-4617-a7ee-b8f142f7ec93/3099b2a6-0d46-4404-88b0-a3689b019c38.rna_seq.augmented_star_gene_counts.tsv	d1e302ff72aeebcc716c047f1d17567b	4245653	validated
79f97f73-b650-49cf-8654-53038a6c0de7	79f97f73-b650-49cf-8654-53038a6c0de7/be880db8-920f-4bd8-9f67-34e3ddd61f2c.rna_seq.augmented_star_gene_counts.tsv	c80e57b25fb12e2abc12c3c2c2e39f55	4244110	validated
0b4cae8e-1a2c-4ba9-b126-5abf35f73b36	0b4cae8e-1a2c-4ba9-b126-5abf35f73b36/d38b6aba-7bfd-43f0-98f7-f669323e6da1.rna_seq.augmented_star_gene_counts.tsv	958b8895d03085567df6395f969d1eb4	4253661	validated
2a73e390-7415-486e-8d15-d9ea6ede09ba	2a73e390-7415-486e-8d15-d9ea6ede09ba/5b875575-24fd-40c1-910c-38775c73004e.rna_seq.augmented_star_gene_counts.tsv	424b7b15644d073cc47ba937fd406027	4238674	validated
c25c7ca5-8d03-4bba-b42b-c8b1042c0d48	c25c7ca5-8d03-4bba-b42b-c8b1042c0d48/fac3e41a-3b98-4293-855f-d23cb01522d0.rna_seq.augmented_star_gene_counts.tsv	9fe28a6203fc2b9b77545c5f650c7a53	4249086	validated
87d5686a-5d57-4ce2-b06a-dee5c2926ebf	87d5686a-5d57-4ce2-b06a-dee5c2926ebf/d920c232-82ae-48f9-98d1-b94bf4a45d8d.rna_seq.augmented_star_gene_counts.tsv	01c0588f5a3cc8c3dba9848ed6b50728	4258553	validated
aedc877a-f4b9-4657-b5c9-b7768b5751c9	aedc877a-f4b9-4657-b5c9-b7768b5751c9/ac792e04-54f4-4c6c-9cb5-23a7c1a4ed0b.rna_seq.augmented_star_gene_counts.tsv	9f6731176c4a2b40f73597071239a28c	4225267	validated
36e4ffb0-0bab-4035-88f1-a181b195fce1	36e4ffb0-0bab-4035-88f1-a181b195fce1/d78126ec-68b1-4d77-bf7a-19a47678a5fb.rna_seq.augmented_star_gene_counts.tsv	4b71eb19d00c7303f4fb95912bba60ec	4236185	validated
cdd283b5-8dea-4736-859c-f1a2bbda57c2	cdd283b5-8dea-4736-859c-f1a2bbda57c2/d24c2f4f-5623-4d8e-99e6-96b4fee2591c.rna_seq.augmented_star_gene_counts.tsv	ac9d18aa7c2ff9184325b5a47e527d67	4246893	validated
5a827399-307b-412b-a2ce-f6c81d2750a6	5a827399-307b-412b-a2ce-f6c81d2750a6/af58b506-df1d-4221-964d-76dbade6ab85.rna_seq.augmented_star_gene_counts.tsv	257a83bd145e0b63ae42066dbddba90b	4243386	validated
78805478-bf7a-4d7b-8c4f-15e334430efd	78805478-bf7a-4d7b-8c4f-15e334430efd/ed9b3b6b-c2c2-41a2-ac61-dd2cfbb321ba.rna_seq.augmented_star_gene_counts.tsv	952b64bcfd7f856f5d1bd19245986d5d	4241329	validated
788a4858-c6c6-4a8d-9aef-dbd32d74776b	788a4858-c6c6-4a8d-9aef-dbd32d74776b/5cf049e5-d45c-4601-8f67-1fdc0b1918a9.rna_seq.augmented_star_gene_counts.tsv	a5e2ae65d787013597fea10507e45a1e	4231580	validated
